cve_period,cve_instit,tipo_instit,cve_situac,saldo,monto_linea,num_creds
201608,040021,ALMACENADORA,1,2361882.00,2499999.00,1
201608,040021,ALMACENADORA,2,895.00,35000.00,1
201608,040021,OTROS,1,264983127.00,14240152800.00,270
201608,040021,OTROS,2,4573.00,1000000.00,1
201608,040021,S.A. DE C.V.,1,4089911843.00,6544900829.00,45
201608,040021,SOFOM ENR,1,2821553466.00,4906239244.00,17
201608,040021,SOFOM ENR,2,397138795.00,406938029.00,8
201608,040021,SOFOM ER (Deuda),1,4361747745.00,9662416770.00,145
201608,040021,UNIÓN DE CRÉDITO,1,1158697455.00,1846093429.00,150
201608,040021,UNIÓN DE CRÉDITO,2,895.00,30000.00,1
201608,040030,ALMACENADORA,1,11660137.00,13206302.00,2
201608,040030,OTROS,1,286636924.00,3610609790.00,90
201608,040030,S.A. DE C.V.,1,1188783531.00,10305106573.00,263
201608,040030,S.A. DE C.V.,2,9320024.00,200000000.00,4
201608,040030,SOCAP,1,54052002.00,980997940.00,57
201608,040030,SOFIPO,1,20137698.00,295000000.00,20
201608,040030,SOFOM ENR,1,1860338729.00,25105019727.00,1084
201608,040030,SOFOM ENR,2,819534.00,1670000.00,1
201608,040030,SOFOM ER (Banco),1,2005283569.00,325820369817.00,231
201608,040030,SOFOM ER (Deuda),1,1252954710.00,5610448277.00,50
201608,040030,SOFOM ER (GF),1,300474583.00,700000000.00,1
201608,040030,UNIÓN DE CRÉDITO,1,1244168150.00,7860595427.00,77
201608,040036,OTROS,1,688658277.00,9381083500.00,9
201608,040036,S.A. DE C.V.,1,961947597.00,2833863631.00,42
201608,040036,SOFOM ENR,1,576879822.00,1034070027.00,22
201608,040036,SOFOM ENR,2,109202.00,433529.00,1
201608,040036,SOFOM ER (Banco),1,12640110737.00,278051701646.00,38
201608,040036,SOFOM ER (Deuda),1,3234264747.00,42231118788.00,23
201608,040036,SOFOM ER (GF),1,227342958.00,438000000.00,2
201608,040036,UNIÓN DE CRÉDITO,1,38955504.00,7723123615.00,20
201608,040037,ALMACENADORA,1,9991886.00,10000000.00,1
201608,040037,OTROS,1,55455716.00,710000000.00,3
201608,040037,S.A. DE C.V.,1,606177107.00,889014298.00,6
201608,040037,SOFOM ENR,1,923390143.00,2340572202.00,9
201608,040042,S.A. DE C.V.,1,94734043.00,100000000.00,1
201608,040042,SOFOM ENR,1,232013282.00,295000000.00,5
201608,040042,SOFOM ENR,2,8842084.00,13000000.00,1
201608,040042,SOFOM ER (Deuda),1,146244790.00,215000000.00,4
201608,040042,SOFOM ER (GF),1,567929906.00,1472000000.00,2
201608,040042,UNIÓN DE CRÉDITO,1,40025317.00,100000000.00,1
201608,040044,ALMACENADORA,1,39610453.00,65000000.00,2
201608,040044,OTROS,1,638926743.00,4142709200.00,9
201608,040044,S.A. DE C.V.,1,5608102559.00,3480000000.00,9
201608,040044,S.A. DE C.V.,2,108653752.00,1703348000.00,4
201608,040044,SOFOM ENR,1,1341380771.00,1608500000.00,30
201608,040044,SOFOM ER (Deuda),1,13018416702.00,9560000000.00,11
201608,040044,SOFOM ER (GF),1,2998502651.00,4320000000.00,3
201608,040044,UNIÓN DE CRÉDITO,1,617912579.00,1580000000.00,10
201608,040058,OTROS,1,122305884.00,125583176.00,5
201608,040058,S.A. DE C.V.,1,355713446.00,559169316.00,48
201608,040058,SOFIPO,1,0.00,50000.00,1
201608,040058,SOFOM ENR,1,609965816.00,944452478.00,86
201608,040058,SOFOM ER (Banco),1,4311186654.00,176037245569.00,11
201608,040058,SOFOM ER (Deuda),1,15053933.00,15000000.00,1
201608,040058,SOFOM ER (GF),1,218019421.00,620000000.00,3
201608,040058,UNIÓN DE CRÉDITO,1,50002258.00,50349000.00,4
201608,040059,OTROS,1,182344848.00,420150000.00,7
201608,040059,S.A. DE C.V.,1,683582837.00,1294237194.00,19
201608,040059,SOFIPO,1,60526597.00,115000000.00,3
201608,040059,SOFOM ENR,1,754275612.00,1830935268.00,39
201608,040059,SOFOM ER (Deuda),1,451411282.00,676000000.00,7
201608,040059,UNIÓN DE CRÉDITO,1,8012171.00,20000000.00,1
201608,040060,S.A. DE C.V.,1,19070597.00,28913301.00,7
201608,040060,SOCAP,1,0.00,20000000.00,1
201608,040060,SOFOM ENR,1,47057302.00,118025316.00,11
201608,040060,SOFOM ER (Deuda),1,48092925.00,67000000.00,4
201608,040062,ALMACENADORA,1,400000000.00,1290000000.00,1
201608,040062,OTROS,1,69778.00,580000.00,2
201608,040062,S.A. DE C.V.,1,60041248.00,130020000.00,6
201608,040062,SOFIPO,1,20425458.00,30000000.00,2
201608,040062,SOFOM ENR,1,29309326.00,88300000.00,5
201608,040062,SOFOM ER (Deuda),1,4583290.00,10000000.00,1
201608,040072,ALMACENADORA,1,506932540.00,1429506788.00,10
201608,040072,OTROS,1,273165432.00,785572891.00,10
201608,040072,S.A. DE C.V.,1,1540227880.00,1910100179.00,70
201608,040072,SOCAP,1,70427020.00,82052466.00,132
201608,040072,SOFOM ENR,1,1089505725.00,1703256771.00,544
201608,040072,SOFOM ENR,2,348190037.00,299831109.00,19
201608,040072,SOFOM ER (Deuda),1,1233089744.00,1886418029.00,37
201608,040072,SOFOM ER (GF),1,13038120420.00,23183395250.00,371
201608,040072,UNIÓN DE CRÉDITO,1,417941876.00,570501325.00,80
201608,040102,OTROS,1,20265064.00,20000000.00,1
201608,040102,S.A. DE C.V.,1,98935708.00,105999999.00,6
201608,040102,SOFIPO,1,18119147.00,10000000.00,1
201608,040102,SOFOM ENR,1,174423786.00,151145834.00,10
201608,040102,SOFOM ER (Deuda),1,67928792.00,75000000.00,2
201608,040106,OTROS,1,115224765.00,1472943840.00,2
201608,040108,OTROS,1,943749026.00,939185000.00,1
201608,040108,S.A. DE C.V.,1,500927247.00,500000000.00,1
201608,040108,SOFOM ER (Deuda),1,319567471.00,337722200.00,2
201608,040112,ALMACENADORA,1,69110632.00,1493028000.00,4
201608,040112,OTROS,1,373348049.00,2723914500.00,6
201608,040112,S.A. DE C.V.,1,902682629.00,1480065526.00,9
201608,040112,SOFOM ENR,1,423512654.00,948048313.00,25
201608,040112,SOFOM ER (Deuda),1,1181742144.00,2316527424.00,21
201608,040112,SOFOM ER (GF),1,69085359.00,784537500.00,3
201608,040113,OTROS,1,278849586.00,480000000.00,3
201608,040113,S.A. DE C.V.,1,392574245.00,785092500.00,18
201608,040113,S.A. DE C.V.,2,6136685.00,80000000.00,1
201608,040113,SOCAP,1,47454321.00,156014200.00,18
201608,040113,SOFIPO,1,4073471.00,24994800.00,4
201608,040113,SOFOM ENR,1,1077765065.00,1526688968.00,73
201608,040113,SOFOM ER (Deuda),1,668117859.00,1478066193.00,21
201608,040113,SOFOM ER (GF),1,814657262.00,1549804994.00,6
201608,040113,UNIÓN DE CRÉDITO,1,344740649.00,616900000.00,17
201608,040127,OTROS,1,7951922754.00,12256163968.00,10
201608,040127,S.A. DE C.V.,1,494977785.00,697576612.00,3
201608,040127,SOFOM ENR,1,1304719514.00,2181769078.00,3
201608,040128,S.A. DE C.V.,1,20071534.00,20000000.00,2
201608,040128,SOFOM ENR,1,117877291.00,158000000.00,6
201608,040131,S.A. DE C.V.,1,50011931.00,100000000.00,3
201608,040131,SOFIPO,1,9044145.00,9706784.00,3
201608,040131,SOFOM ENR,1,297541355.00,588998361.00,27
201608,040131,SOFOM ER (Deuda),1,274643138.00,398209584.00,7
201608,040132,ALMACENADORA,1,24159359.00,90000000.00,3
201608,040132,OTROS,1,21921953.00,35000000.00,1
201608,040132,S.A. DE C.V.,1,340175380.00,1240000000.00,6
201608,040132,SOCAP,1,31499092.00,667921447.00,21
201608,040132,SOFIPO,1,50391160.00,50000000.00,1
201608,040132,SOFOM ENR,1,562362459.00,8863161852.00,110
201608,040132,SOFOM ENR,2,19199457.00,77000000.00,12
201608,040132,SOFOM ER (Deuda),1,185662475.00,400000000.00,5
201608,040132,UNIÓN DE CRÉDITO,1,76206020.00,100000000.00,1
201608,040133,OTROS,1,282000065.00,508820056.00,4
201608,040133,S.A. DE C.V.,1,562022317.00,769444444.00,20
201608,040133,SOFOM ENR,1,441697637.00,498865931.00,15
201608,040133,SOFOM ENR,2,3757037.00,4363011.00,1
201608,040133,SOFOM ER (Deuda),1,365640778.00,370000000.00,5
201608,040136,OTROS,1,375571.00,2920000.00,3
201608,040136,S.A. DE C.V.,1,49446143.00,75000000.00,1
201608,040136,SOFOM ENR,1,308321536.00,509467830.00,10
201608,040136,SOFOM ER (Deuda),1,119236958.00,118500000.00,2
201608,040137,OTROS,1,7387409.00,20000000.00,1
201608,040137,S.A. DE C.V.,1,27848937.00,30000000.00,1
201608,040137,SOFOM ENR,1,20013475.00,20000000.00,1
201608,040138,SOFIPO,1,15183508.00,20000000.00,2
201608,040138,SOFOM ENR,1,772923276.00,958557037.00,107
201608,040138,SOFOM ENR,2,23680236.00,30334800.00,1
201608,040138,SOFOM ER (Deuda),1,114639374.00,184333424.00,9
201608,040140,SOFOM ENR,1,29184518.00,34200000.00,2
201608,040143,S.A. DE C.V.,1,619108353.00,794200000.00,10
201608,040143,SOFOM ENR,1,593610108.00,1252976195.00,19
201608,040143,SOFOM ER (Banco),1,175561991.00,900000000.00,1
201608,040143,SOFOM ER (Deuda),1,53805434.00,125000000.00,3
201608,040145,S.A. DE C.V.,1,1000239.00,7000000.00,1
201608,040145,SOFOM ENR,1,140195561.00,168358000.00,2
201608,040147,S.A. DE C.V.,1,23111627.00,194037196.00,10
201608,040147,SOFOM ENR,1,70729973.00,135000000.00,9
201608,040147,SOFOM ER (Deuda),1,27784937.00,50000000.00,1
201608,040150,SOFOM ENR,1,37068295.00,50000000.00,3
201608,040150,SOFOM ER (Deuda),1,30365382.00,30000000.00,1
201608,040151,OTROS,1,70408025.00,70000000.00,1
201608,040152,S.A. DE C.V.,1,59960018.00,82531000.00,5
201608,040152,SOFIPO,1,37043527.00,42834000.00,3
201608,040152,SOFOM ENR,1,210766473.00,330000000.00,18
201608,040152,SOFOM ER (Banco),1,38338490.00,34172026.00,2
201608,040152,SOFOM ER (Deuda),1,60065718.00,60000000.00,2
201609,040002,OTROS,1,10273769805.00,30342473841.00,30
201609,040002,S.A. DE C.V.,1,7998768438.00,17591019098.00,30
201609,040002,SOFOM ENR,1,5687476661.00,23923089870.00,82
201609,040002,SOFOM ER (Banco),1,62263061049.00,984000004058.00,17
201609,040002,SOFOM ER (Deuda),1,15530868016.00,57643752315.00,26
201609,040002,SOFOM ER (GF),1,63941461.00,90877748000.00,62
201609,040002,UNIÓN DE CRÉDITO,1,999595289.00,65137099002.00,286
201609,040012,ALMACENADORA,1,376767650.00,679520265.00,13
201609,040012,OTROS,1,6905498796.00,10188635321.00,181
201609,040012,OTROS,2,70473.00,116668.00,1
201609,040012,S.A. DE C.V.,1,10476553368.00,12848984366.00,216
201609,040012,S.A. DE C.V.,2,0.00,2414557.00,2
201609,040012,SOCAP,1,0.00,6000000.00,1
201609,040012,SOFOM ENR,1,5478210265.00,7902249258.00,772
201609,040012,SOFOM ENR,2,336526622.00,301007455.00,10
201609,040012,SOFOM ER (Banco),1,567364261.00,597000000.00,3
201609,040012,SOFOM ER (Banco),2,0.00,7500.00,1
201609,040012,SOFOM ER (Deuda),1,6111513801.00,7782905850.00,62
201609,040012,SOFOM ER (GF),1,1544886016.00,2912348900.00,13
201609,040012,UNIÓN DE CRÉDITO,1,494661344.00,676239501.00,82
201609,040014,ALMACENADORA,1,0.00,451268.00,1
201609,040014,OTROS,1,5790704406.00,15792016179.00,38
201609,040014,OTROS,2,101596736.00,282646658.00,5
201609,040014,S.A. DE C.V.,1,5283526563.00,34631833998.00,54
201609,040014,SOFIPO,1,4197222.00,5000000.00,1
201609,040014,SOFOM ENR,1,21923462064.00,34217324116.00,92
201609,040014,SOFOM ENR,2,1682074.00,2651600.00,1
201609,040014,SOFOM ER (Banco),1,46131206104.00,136751429845.00,14
201609,040014,SOFOM ER (Deuda),1,223571612.00,251589937.00,5
201609,040014,UNIÓN DE CRÉDITO,1,410881486.00,1406899980.00,10
201609,040021,ALMACENADORA,1,2341218.00,2499999.00,1
201609,040021,ALMACENADORA,2,895.00,35000.00,1
201609,040021,OTROS,1,28340686.00,10998295000.00,270
201609,040021,OTROS,2,4573.00,1000000.00,1
201609,040021,S.A. DE C.V.,1,2988629422.00,7002900829.00,44
201609,040021,SOFOM ENR,1,7509881609.00,9443255119.00,15
201609,040021,SOFOM ENR,2,397139978.00,406982561.00,9
201609,040021,SOFOM ER (Deuda),1,3951347393.00,7662178769.00,145
201609,040021,UNIÓN DE CRÉDITO,1,1156178767.00,1838151952.00,152
201609,040021,UNIÓN DE CRÉDITO,2,895.00,30000.00,1
201609,040030,ALMACENADORA,1,11750763.00,13206302.00,2
201609,040030,OTROS,1,273411025.00,3519642510.00,94
201609,040030,S.A. DE C.V.,1,1317603933.00,10052502045.00,261
201609,040030,S.A. DE C.V.,2,9320024.00,200000000.00,4
201609,040030,SOCAP,1,52400841.00,953997940.00,49
201609,040030,SOFIPO,1,225560741.00,9745000000.00,47
201609,040030,SOFOM ENR,1,1998470750.00,26370011825.00,1094
201609,040030,SOFOM ENR,2,775521.00,11670000.00,3
201609,040030,SOFOM ER (Banco),1,2155617173.00,345096821692.00,230
201609,040030,SOFOM ER (Deuda),1,1499892480.00,4560448277.00,45
201609,040030,SOFOM ER (GF),1,300569500.00,700000000.00,1
201609,040030,UNIÓN DE CRÉDITO,1,1244318833.00,7502595427.00,72
201609,040036,OTROS,1,624751890.00,8631083500.00,8
201609,040036,S.A. DE C.V.,1,1117083021.00,3838863631.00,44
201609,040036,SOFOM ENR,1,910173046.00,1534070027.00,23
201609,040036,SOFOM ENR,2,109202.00,433529.00,1
201609,040036,SOFOM ER (Banco),1,3747054717.00,256766165792.00,27
201609,040036,SOFOM ER (Deuda),1,3731243367.00,47231118788.00,24
201609,040036,SOFOM ER (GF),1,227228080.00,438000000.00,2
201609,040036,UNIÓN DE CRÉDITO,1,37630002.00,7215665098.00,18
201609,040037,ALMACENADORA,1,10013576.00,10000000.00,1
201609,040037,OTROS,1,254333621.00,1110000000.00,4
201609,040037,S.A. DE C.V.,1,725632409.00,1004014298.00,6
201609,040037,SOFOM ENR,1,919733824.00,1290866734.00,7
201609,040042,S.A. DE C.V.,1,91932941.00,100000000.00,1
201609,040042,SOFOM ENR,1,263243799.00,345000000.00,6
201609,040042,SOFOM ENR,2,8842084.00,13000000.00,1
201609,040042,SOFOM ER (Deuda),1,127341958.00,215000000.00,4
201609,040042,SOFOM ER (GF),1,654074801.00,736000000.00,1
201609,040042,UNIÓN DE CRÉDITO,1,38905403.00,100000000.00,1
201609,040044,ALMACENADORA,1,38723308.00,65000000.00,2
201609,040044,OTROS,1,675518782.00,4007709200.00,8
201609,040044,S.A. DE C.V.,1,6696435466.00,3480000000.00,9
201609,040044,S.A. DE C.V.,2,109396923.00,1703348000.00,4
201609,040044,SOFOM ENR,1,1371044265.00,1912000000.00,35
201609,040044,SOFOM ER (Deuda),1,12329419369.00,9485000000.00,10
201609,040044,SOFOM ER (GF),1,2898374003.00,4320000000.00,3
201609,040044,UNIÓN DE CRÉDITO,1,711022562.00,2021500000.00,11
201609,040058,OTROS,1,125339464.00,125583176.00,5
201609,040058,S.A. DE C.V.,1,360809960.00,638819316.00,49
201609,040058,SOFOM ENR,1,532271761.00,902279318.00,83
201609,040058,SOFOM ER (Banco),1,4858643179.00,176037245569.00,11
201609,040058,SOFOM ER (Deuda),1,15155058.00,15000000.00,1
201609,040058,SOFOM ER (GF),1,199101761.00,620000000.00,3
201609,040058,UNIÓN DE CRÉDITO,1,50002258.00,50099000.00,3
201609,040059,OTROS,1,222406363.00,230150000.00,6
201609,040059,S.A. DE C.V.,1,667755537.00,1301037194.00,19
201609,040059,SOFIPO,1,104506282.00,175000000.00,4
201609,040059,SOFOM ENR,1,811915927.00,1810935268.00,40
201609,040059,SOFOM ER (Deuda),1,214930474.00,676000000.00,7
201609,040059,UNIÓN DE CRÉDITO,1,8012176.00,20000000.00,1
201609,040060,S.A. DE C.V.,1,18636648.00,28913301.00,7
201609,040060,SOFOM ENR,1,46129587.00,118025316.00,11
201609,040060,SOFOM ER (Deuda),1,46920446.00,67000000.00,4
201609,040062,ALMACENADORA,1,1172003906.00,9030000000.00,7
201609,040062,OTROS,1,123238.00,580000.00,2
201609,040062,S.A. DE C.V.,1,60006489.00,160020000.00,7
201609,040062,SOCAP,1,16250.00,250000.00,1
201609,040062,SOFIPO,1,24791620.00,40000000.00,3
201609,040062,SOFOM ENR,1,27201866.00,109000000.00,7
201609,040062,SOFOM ER (Deuda),1,4374955.00,10000000.00,1
201609,040062,SOFOM ER (GF),1,130000000.00,300000000.00,1
201609,040072,ALMACENADORA,1,367714552.00,1176744848.00,10
201609,040072,OTROS,1,271374937.00,783572891.00,9
201609,040072,S.A. DE C.V.,1,945471244.00,2400141699.00,73
201609,040072,SOCAP,1,74293427.00,82532566.00,138
201609,040072,SOFOM ENR,1,1095177663.00,1631074607.00,543
201609,040072,SOFOM ENR,2,348190037.00,299831109.00,19
201609,040072,SOFOM ER (Deuda),1,1632747864.00,1933668607.00,37
201609,040072,SOFOM ER (GF),1,13990037144.00,19725985602.00,364
201609,040072,UNIÓN DE CRÉDITO,1,375026567.00,502449683.00,84
201609,040102,OTROS,1,20256352.00,20000000.00,1
201609,040102,S.A. DE C.V.,1,87910970.00,105999999.00,6
201609,040102,SOFIPO,1,18108629.00,10000000.00,1
201609,040102,SOFOM ENR,1,172407777.00,131145834.00,9
201609,040102,SOFOM ER (Deuda),1,32549722.00,75000000.00,2
201609,040106,OTROS,1,0.00,1472943840.00,2
201609,040108,OTROS,1,969569078.00,939185000.00,1
201609,040108,S.A. DE C.V.,1,500795000.00,500000000.00,1
201609,040108,SOFOM ER (Deuda),1,319909851.00,337722200.00,2
201609,040112,ALMACENADORA,1,119469439.00,1141996000.00,3
201609,040112,OTROS,1,219504431.00,2723914500.00,6
201609,040112,S.A. DE C.V.,1,901102267.00,1300065526.00,10
201609,040112,SOFOM ENR,1,349111871.00,1008048313.00,25
201609,040112,SOFOM ER (Deuda),1,1335147890.00,1966175860.00,21
201609,040112,SOFOM ER (GF),1,119922787.00,784537500.00,3
201609,040113,ALMACENADORA,1,9690226.00,300000000.00,1
201609,040113,OTROS,1,373246260.00,570000000.00,4
201609,040113,S.A. DE C.V.,1,380199005.00,792292500.00,19
201609,040113,S.A. DE C.V.,2,6136685.00,80000000.00,1
201609,040113,SOCAP,1,47147198.00,161014200.00,19
201609,040113,SOFIPO,1,4105755.00,19994800.00,3
201609,040113,SOFOM ENR,1,1031541932.00,1548961696.00,71
201609,040113,SOFOM ENR,2,863122.00,42000000.00,1
201609,040113,SOFOM ER (Deuda),1,670193040.00,1462441193.00,20
201609,040113,SOFOM ER (GF),1,811710183.00,1549804994.00,6
201609,040113,UNIÓN DE CRÉDITO,1,279227348.00,556400000.00,16
201609,040127,OTROS,1,8067897423.00,14100406419.00,11
201609,040127,S.A. DE C.V.,1,644993864.00,697576612.00,3
201609,040127,SOFOM ENR,1,1902883609.00,2781769078.00,4
201609,040128,S.A. DE C.V.,1,20064465.00,20000000.00,2
201609,040128,SOFOM ENR,1,134641449.00,178000000.00,7
201609,040128,UNIÓN DE CRÉDITO,1,11520819.00,11500000.00,2
201609,040131,S.A. DE C.V.,1,50011931.00,50000000.00,1
201609,040131,SOFIPO,1,8831738.00,9706784.00,3
201609,040131,SOFOM ENR,1,445973486.00,733982815.00,27
201609,040131,SOFOM ER (Deuda),1,271360345.00,398209584.00,7
201609,040132,ALMACENADORA,1,22539086.00,90000000.00,3
201609,040132,OTROS,1,20905283.00,35000000.00,1
201609,040132,S.A. DE C.V.,1,277556798.00,1520000000.00,7
201609,040132,SOCAP,1,30279326.00,667921447.00,21
201609,040132,SOFIPO,1,48279835.00,50000000.00,1
201609,040132,SOFOM ENR,1,564634957.00,8798911852.00,107
201609,040132,SOFOM ENR,2,19199457.00,77000000.00,12
201609,040132,SOFOM ER (Deuda),1,183892178.00,300000000.00,4
201609,040132,UNIÓN DE CRÉDITO,1,71443289.00,100000000.00,1
201609,040133,OTROS,1,325708699.00,663786899.00,7
201609,040133,S.A. DE C.V.,1,467933272.00,723444444.00,16
201609,040133,SOFOM ENR,1,444348260.00,523386764.00,15
201609,040133,SOFOM ENR,2,3736437.00,4842178.00,2
201609,040133,SOFOM ER (Deuda),1,363099457.00,620000000.00,6
201609,040136,OTROS,1,387632.00,2920000.00,3
201609,040136,S.A. DE C.V.,1,47843051.00,75000000.00,1
201609,040136,SOFOM ENR,1,190455637.00,409467830.00,9
201609,040136,SOFOM ER (Deuda),1,119138492.00,118500000.00,2
201609,040137,OTROS,1,6737699.00,20000000.00,1
201609,040137,S.A. DE C.V.,1,27109070.00,30000000.00,1
201609,040137,SOFOM ENR,1,20013492.00,20000000.00,1
201609,040138,SOFIPO,1,14614594.00,20000000.00,2
201609,040138,SOFOM ENR,1,809461042.00,1013003006.00,117
201609,040138,SOFOM ENR,2,23680236.00,30334800.00,1
201609,040138,SOFOM ER (Deuda),1,111149791.00,184333424.00,9
201609,040140,SOFOM ENR,1,28176852.00,34200000.00,2
201609,040143,S.A. DE C.V.,1,413325047.00,594200000.00,9
201609,040143,SOFOM ENR,1,547997570.00,1181500000.00,18
201609,040143,SOFOM ER (Banco),1,208811983.00,900000000.00,1
201609,040143,SOFOM ER (Deuda),1,50859721.00,125000000.00,3
201609,040143,UNIÓN DE CRÉDITO,1,25006367.00,25000000.00,1
201609,040145,S.A. DE C.V.,1,4000963.00,7000000.00,1
201609,040145,SOFOM ENR,1,129900778.00,168358000.00,2
201609,040147,OTROS,1,50007070.00,50000000.00,1
201609,040147,S.A. DE C.V.,1,22530148.00,194037196.00,10
201609,040147,SOFOM ENR,1,57504291.00,153000000.00,10
201609,040147,SOFOM ER (Deuda),1,26395714.00,50000000.00,1
201609,040150,SOFOM ENR,1,28036206.00,50000000.00,3
201609,040150,SOFOM ER (Deuda),1,30088282.00,30000000.00,1
201609,040151,OTROS,1,70392311.00,70000000.00,1
201609,040152,S.A. DE C.V.,1,57673011.00,82531000.00,5
201609,040152,SOFIPO,1,36469550.00,42834000.00,3
201609,040152,SOFOM ENR,1,212686110.00,340000000.00,19
201609,040152,SOFOM ER (Banco),1,37804410.00,34172026.00,2
201609,040152,SOFOM ER (Deuda),1,60063135.00,60000000.00,2
201609,040155,SOFOM ENR,1,130405113.00,130000000.00,1
201610,040002,OTROS,1,10276027223.00,30428739494.00,31
201610,040002,S.A. DE C.V.,1,7773128072.00,18244537913.00,30
201610,040002,SOFOM ENR,1,5607211658.00,21696304371.00,72
201610,040002,SOFOM ER (Banco),1,62098352691.00,984000004058.00,17
201610,040002,SOFOM ER (Deuda),1,17977820597.00,72514223929.00,24
201610,040002,SOFOM ER (GF),1,53474227.00,80750633000.00,56
201610,040002,UNIÓN DE CRÉDITO,1,1050609006.00,64516147453.00,285
201610,040012,ALMACENADORA,1,373518295.00,730684485.00,14
201610,040012,OTROS,1,4891054551.00,9349546075.00,181
201610,040012,OTROS,2,0.00,116668.00,1
201610,040012,S.A. DE C.V.,1,10246010168.00,12944227004.00,216
201610,040012,S.A. DE C.V.,2,2.00,2414557.00,2
201610,040012,SOCAP,1,233523.00,6000000.00,1
201610,040012,SOFOM ENR,1,2280584321.00,7897319975.00,755
201610,040012,SOFOM ENR,2,336680567.00,301187455.00,11
201610,040012,SOFOM ER (Banco),1,550267449.00,597000000.00,3
201610,040012,SOFOM ER (Banco),2,1.00,7500.00,1
201610,040012,SOFOM ER (Deuda),1,6574228249.00,7100551252.00,59
201610,040012,SOFOM ER (Deuda),2,19212.00,19212.00,1
201610,040012,SOFOM ER (GF),1,1251200401.00,2795090300.00,18
201610,040012,UNIÓN DE CRÉDITO,1,486525020.00,653116501.00,77
201610,040014,OTROS,1,5823049527.00,17281788498.00,51
201610,040014,OTROS,2,128179378.00,314442453.00,6
201610,040014,S.A. DE C.V.,1,6195857215.00,36439344165.00,55
